varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
27,1,2,204978,4,1,12000,7.18,0.06,5,1,0
24,1,2,66290,1,2,4000,5.84,0.06,3,1,0
22,0,4,61159,1,1,6000,10.38,0.1,4,1,0
23,1,1,72675,0,2,7000,6.79,0.1,3,0,0
30,0,1,41663,5,1,6000,11.69,0.14,9,1,0
27,1,4,127140,4,2,15000,13.08,0.12,4,0,0
30,1,2,97203,6,2,6000,7.03,0.06,10,1,0
46,1,2,35590,22,3,11932,11.01,0.34,15,1,0
24,1,2,111604,0,2,24250,11.32,0.22,3,1,0
25,0,4,76529,4,2,25000,13.87,0.33,3,0,0
29,0,3,76497,5,1,10000,7.41,0.13,5,0,0
24,1,4,42803,2,1,6000,11.75,0.14,4,1,0
23,0,2,72964,1,1,17000,10.66,0.23,3,1,0
30,1,1,127350,9,1,24000,12.66,0.19,6,0,0
24,0,1,56937,4,2,15000,10.65,0.26,4,1,0
31,0,4,84866,7,2,18000,9.55,0.21,10,0,0
29,1,4,51606,7,1,10000,11.01,0.19,8,1,0
24,1,4,108830,4,1,19477,10.02,0.18,3,0,0
30,0,1,46993,4,1,6000,9.3,0.13,9,0,0
24,1,4,50684,2,1,5604,6.05,0.11,3,0,0
29,1,4,79016,6,2,17500,11.01,0.22,6,1,0
28,0,2,68234,3,1,9151,7.16,0.13,8,0,0
23,1,2,48693,2,3,2000,13.67,0.04,3,0,0
30,0,3,60727,6,2,10000,10.59,0.16,5,1,0
31,1,2,137025,11,2,25000,10.77,0.18,7,0,0
30,1,3,120900,8,1,1000,10.23,0.01,7,0,0
23,1,1,58375,3,1,5000,8.78,0.09,3,0,0
27,1,1,41525,6,2,3000,12.88,0.07,8,1,0
32,0,4,78896,9,2,16800,9.94,0.21,6,1,0
24,0,4,85212,2,1,13000,10.54,0.15,3,0,0
26,0,1,115422,0,1,24153,8.89,0.21,3,0,0
23,1,3,193141,2,2,7000,9.45,0.04,4,0,0
25,0,2,82378,4,2,1038,9.55,0.01,5,1,0
27,1,2,156785,3,2,17858,8.2,0.11,4,0,0
27,1,1,38573,3,1,5000,8.88,0.13,4,1,0
23,1,2,66887,2,2,5000,7.69,0.07,3,0,0
23,0,2,85377,3,2,14056,14.18,0.16,4,1,0
22,0,4,61193,0,2,15000,8.78,0.25,3,1,0
23,1,1,63190,2,1,2505,11.07,0.04,3,0,0
28,1,2,331952,6,1,6782,9.57,0.02,10,0,0
32,0,3,107934,7,1,12181,13.36,0.11,8,1,0
24,0,4,59053,0,1,11000,9.29,0.19,4,1,0
22,0,3,44109,0,1,6000,11.92,0.14,3,1,0
25,0,1,58914,0,1,2000,12.4,0.03,4,1,0
29,1,1,75404,1,2,3104,12.76,0.04,8,1,0
34,0,3,73402,13,1,8000,12.69,0.11,7,1,0
23,0,1,61027,3,2,7000,7.45,0.11,4,1,0
26,1,1,105522,5,2,15000,11.41,0.14,4,0,0
34,0,1,61083,13,2,7500,11.43,0.12,9,1,0
27,0,3,37008,2,1,7200,14.08,0.19,7,1,0
26,1,2,42863,1,1,3869,6.87,0.09,3,1,0
25,0,1,96850,4,1,14000,15.59,0.14,4,1,0
39,1,4,93135,16,2,6338,9.45,0.07,16,1,0
29,1,3,271024,5,2,24073,11.02,0.09,7,1,0
30,1,4,76310,6,2,13684,10.9,0.18,5,1,0
27,1,3,72961,5,2,7000,6.99,0.1,10,0,0
29,0,1,150931,4,1,10000,12.06,0.07,9,0,0
25,0,2,71415,0,1,8000,12.0,0.11,4,1,0
24,0,4,57242,5,1,8000,10.49,0.14,4,1,0
31,1,2,31306,10,3,6626,13.2,0.21,6,0,0
29,1,0,126955,5,2,16855,9.99,0.13,10,1,0
36,1,1,105333,10,1,15000,12.43,0.14,11,1,0
26,0,1,24172,4,1,1880,11.46,0.08,3,0,0
23,0,2,145142,0,2,5000,14.72,0.03,3,1,0
33,1,3,138969,9,1,7470,11.45,0.05,7,1,0
23,1,1,58711,0,2,12000,6.03,0.2,3,0,0
44,0,4,96637,24,2,10000,6.65,0.1,15,0,0
31,0,3,149811,4,2,23831,13.22,0.16,7,0,0
23,1,3,60846,1,1,9507,7.03,0.16,3,0,0
35,0,1,51163,12,1,7000,8.2,0.14,13,1,0
27,0,2,127069,7,2,5000,13.64,0.04,7,1,0
24,1,4,139571,4,1,7527,10.16,0.05,4,1,0
37,0,2,90009,15,3,7492,7.17,0.08,14,1,0
28,1,2,75182,8,2,3555,10.09,0.05,7,0,0
29,1,3,96852,1,2,15000,11.01,0.15,10,1,0
25,0,4,41747,0,1,6000,12.55,0.14,6,1,0
26,0,4,64542,0,2,21000,10.63,0.33,5,1,0
23,1,1,73052,0,1,5000,14.04,0.07,3,1,0
33,0,2,109035,10,2,12000,7.1,0.11,9,0,0
40,0,1,61082,18,1,5000,10.78,0.08,14,1,0
25,0,1,94664,0,2,8000,6.97,0.08,4,0,0
25,1,1,18878,4,1,2114,12.43,0.11,4,1,0
23,1,4,49002,2,1,2000,11.71,0.04,3,0,0
28,0,1,94540,7,1,12000,10.67,0.13,6,1,0
34,1,1,81544,12,1,20000,11.64,0.25,9,1,0
23,1,2,37112,1,1,2800,6.55,0.08,3,1,0
31,1,2,44050,9,2,1771,11.72,0.04,9,1,0
25,1,3,58647,0,1,7500,13.8,0.13,3,1,0
30,1,3,63863,8,1,14000,11.07,0.22,10,0,0
24,1,2,58369,2,3,1600,13.65,0.03,4,1,0
25,1,2,60888,5,1,3600,11.62,0.06,3,1,0
25,1,4,132975,3,2,7000,10.06,0.05,2,0,0
33,1,2,90136,10,2,7034,7.68,0.08,9,1,0
26,0,1,81133,0,2,9277,11.01,0.11,5,1,0
23,0,2,144789,1,1,24000,11.26,0.17,4,1,0
35,1,2,131843,15,2,15066,13.58,0.11,8,1,0
26,0,3,63342,0,2,5000,15.13,0.08,4,1,0
45,1,4,65628,23,2,15000,11.61,0.23,16,0,0
30,0,1,111285,11,2,5000,11.02,0.04,7,1,0
22,1,4,63425,0,1,12000,13.58,0.19,3,0,0
25,1,4,57959,6,1,12000,10.06,0.21,4,1,0
33,0,4,91397,8,2,3000,8.17,0.03,7,1,0
25,1,3,28143,3,1,4760,11.18,0.17,5,0,0
23,0,2,61052,0,1,6000,10.9,0.1,3,0,0
24,0,1,34463,1,1,4190,14.75,0.12,4,1,0
24,0,2,58490,2,2,10000,7.49,0.17,3,1,0
23,0,1,28733,0,1,5471,6.1,0.19,3,0,0
28,0,4,45643,5,1,2314,13.03,0.05,7,1,0
29,0,3,37108,8,1,6000,8.71,0.16,10,1,0
31,1,4,67241,10,2,7000,13.45,0.1,8,1,0
22,0,1,96934,0,2,5000,12.37,0.05,3,1,0
25,1,2,56289,3,1,8605,10.91,0.15,2,1,0
32,1,2,53892,11,2,5500,10.31,0.1,9,1,0
26,1,2,55086,3,1,11000,11.23,0.2,6,0,0
35,1,1,149558,11,2,19000,13.75,0.13,14,0,0
31,1,3,42715,6,1,4000,8.87,0.09,8,0,0
26,0,1,241228,8,2,2786,13.79,0.01,3,0,0
28,1,2,228876,7,2,15307,12.65,0.07,5,1,0
25,1,4,84879,1,2,16000,12.34,0.19,4,1,0
25,1,1,100485,3,2,25000,11.01,0.25,3,0,0
26,0,1,67034,2,1,4200,14.01,0.06,5,0,0
22,0,2,43963,1,1,4000,7.25,0.09,4,1,0
23,0,3,57177,2,1,8800,7.69,0.15,4,1,0
24,1,4,170442,1,2,10000,7.49,0.06,2,1,0
31,1,3,29089,10,1,3000,7.49,0.1,10,0,0
23,1,1,25045,0,1,3500,12.83,0.14,3,0,0
28,1,1,138712,4,2,25491,7.98,0.18,6,1,0
28,0,4,63422,3,1,5000,12.28,0.08,9,1,0
27,1,3,109076,4,2,14382,9.54,0.13,7,1,0
24,1,2,60802,2,2,15000,9.2,0.25,3,1,0
22,0,4,55240,0,1,6000,11.41,0.11,3,1,0
29,0,2,300901,9,2,9992,7.49,0.03,10,1,0
23,1,4,55060,3,1,11000,9.75,0.2,2,1,0
23,1,1,36927,4,3,14183,7.12,0.38,4,1,0
22,0,1,35317,0,1,8000,11.28,0.23,2,1,0
24,0,1,57171,4,1,14000,7.98,0.24,4,1,0
23,0,4,77008,1,1,4000,10.13,0.05,4,1,0
33,0,4,418534,9,2,24476,11.8,0.06,11,1,0
25,0,1,54837,1,1,2000,8.68,0.04,3,1,0
40,1,2,90757,19,1,5511,12.64,0.06,15,0,0
26,1,4,90240,7,2,9600,10.8,0.11,4,0,0
23,1,4,74074,1,1,6000,11.01,0.08,4,1,0
24,0,2,92935,3,1,4854,8.08,0.05,4,1,0
39,0,2,80392,16,1,13751,9.87,0.17,16,1,0
26,0,1,49042,5,1,5000,11.09,0.1,4,0,0
23,0,4,138583,0,2,13245,9.98,0.1,4,1,0
24,0,3,27265,1,3,6000,12.72,0.22,4,1,0
25,1,2,21978,3,1,1631,10.24,0.07,6,0,0
40,0,2,80323,18,2,9052,13.89,0.11,12,0,0
23,0,2,94428,3,2,4613,7.79,0.05,2,0,0
29,1,4,241103,10,2,12000,8.56,0.05,7,0,0
41,1,4,85412,18,1,9537,10.99,0.11,13,0,0
25,1,2,76352,5,1,8911,7.67,0.12,4,1,0
30,0,3,29948,5,1,3000,9.77,0.1,7,1,0
26,0,2,102859,5,2,2568,8.25,0.02,3,1,0
36,1,1,181304,12,2,10000,10.67,0.06,16,1,0
24,1,4,48615,1,2,10000,7.45,0.21,4,0,0
42,0,3,130725,17,2,15000,12.6,0.11,11,1,0
27,1,1,144599,8,2,10000,11.9,0.07,5,1,0
25,1,4,55825,2,1,9000,5.84,0.16,4,0,0
23,0,2,89907,0,1,12000,11.53,0.13,3,0,0
24,0,4,105412,1,2,25000,13.58,0.24,3,0,0
31,1,4,57427,7,1,10000,11.37,0.17,8,0,0
26,1,1,71629,5,2,8137,8.94,0.11,6,1,0
22,0,2,79378,0,2,10000,6.43,0.13,3,1,0
24,0,2,90322,2,2,24814,11.08,0.27,4,0,0
35,1,2,53630,13,1,3500,13.47,0.07,14,1,0
28,1,4,39975,4,2,3000,11.09,0.08,5,0,0
24,1,4,26109,5,3,7508,12.66,0.29,3,0,0
38,0,2,77882,15,1,4812,12.44,0.06,11,1,0
25,0,1,69508,3,2,6000,7.99,0.09,3,1,0
26,0,1,67017,3,1,9000,11.69,0.13,2,0,0
26,1,1,88398,3,1,2717,12.91,0.03,7,0,0
30,1,3,72854,5,1,3500,9.39,0.05,8,1,0
32,0,3,76602,12,1,14000,7.11,0.18,5,1,0
25,0,1,70635,1,1,5000,6.53,0.07,4,1,0
23,1,2,91246,0,1,5000,11.04,0.05,3,1,0
25,0,1,50203,5,1,12004,11.02,0.24,3,1,0
29,1,2,87285,8,1,10000,8.04,0.11,6,0,0
25,1,4,24804,1,1,3613,11.01,0.15,4,0,0
24,1,1,83733,4,2,15000,12.63,0.18,3,0,0
24,1,2,25110,5,1,4471,13.62,0.18,4,1,0
23,0,1,78741,0,2,2274,11.03,0.03,3,1,0
30,0,4,80442,8,2,15000,10.89,0.19,8,1,0
25,1,1,68448,0,1,14000,9.2,0.2,2,1,0
26,1,3,159172,2,2,10859,9.93,0.07,4,1,0
26,1,4,116414,2,2,5000,11.84,0.04,5,0,0
26,0,4,141310,3,2,14400,11.01,0.1,4,0,0
31,0,4,50324,7,1,4000,10.29,0.08,9,1,0
33,1,1,144667,9,2,6000,6.96,0.04,9,0,0
40,1,4,43018,15,1,2500,9.47,0.06,9,1,0
30,0,0,190541,9,2,20875,11.68,0.11,8,1,0
24,0,4,126960,3,2,5907,11.22,0.05,3,1,0
26,0,2,49328,0,1,2500,6.94,0.05,5,1,0
22,1,1,39141,0,1,6000,8.77,0.15,3,1,0
24,1,4,75667,0,1,7000,10.38,0.09,3,1,0
24,1,1,61173,3,1,8000,16.66,0.13,4,1,0
37,0,3,44303,14,1,9000,11.76,0.2,17,0,0
24,0,4,228916,0,1,12899,7.79,0.06,4,0,0
26,1,4,44682,3,1,3600,13.58,0.08,7,1,0
30,1,4,55090,6,1,6000,12.26,0.11,8,1,0
27,1,4,87267,3,1,9000,15.12,0.1,5,1,0
28,1,4,117457,8,2,14577,13.72,0.12,8,1,0
25,1,1,136954,0,2,6415,8.95,0.05,6,1,0
28,1,3,96952,7,2,15000,13.45,0.15,8,0,0
26,1,2,87324,1,2,10000,14.84,0.11,3,0,0
42,0,4,32725,20,1,5000,10.42,0.15,10,0,0
43,1,2,108834,18,2,23802,11.44,0.22,11,1,0
34,1,3,87309,10,1,20000,11.19,0.23,7,0,0
26,0,1,61144,2,1,13000,11.26,0.21,3,1,0
33,0,4,106585,10,2,14067,16.07,0.13,9,0,0
27,1,4,73225,3,1,10000,13.36,0.14,7,0,0
40,0,2,51477,19,2,7489,12.25,0.15,11,1,0
28,0,4,127017,5,2,5000,9.48,0.04,4,1,0
22,1,4,84301,0,1,8623,11.4,0.1,4,1,0
36,0,1,188259,9,2,1957,7.87,0.01,14,1,0
25,0,1,126875,3,2,12000,12.85,0.09,3,0,0
34,0,2,64853,12,1,3100,7.9,0.05,6,1,0
31,0,1,47099,6,1,7500,9.9,0.16,6,1,0
46,0,0,57399,25,2,6000,7.14,0.1,15,0,0
24,0,4,109020,2,2,5000,8.47,0.05,4,1,0
24,1,2,97202,3,1,14408,11.67,0.15,3,1,0
31,1,1,25503,9,1,3500,10.1,0.14,8,0,0
30,0,2,127255,7,1,13980,11.1,0.11,6,1,0
31,1,1,83070,9,2,15000,11.74,0.18,6,0,0
25,1,2,38025,4,2,7531,9.13,0.2,6,1,0
24,1,4,97140,1,2,4789,7.52,0.05,4,0,0
26,1,2,84966,4,2,2000,12.34,0.02,2,0,0
32,0,4,133178,9,2,25000,11.31,0.19,8,1,0
28,1,4,139998,3,2,12000,13.25,0.09,6,0,0
26,1,2,77966,2,2,3237,7.21,0.04,6,0,0
53,1,0,105115,31,1,15000,8.5,0.14,21,1,0
22,1,3,55491,0,1,3989,7.67,0.07,4,1,0
23,1,2,102962,3,2,10000,11.17,0.1,3,1,0
35,1,1,50121,14,2,10000,11.66,0.2,10,1,0
27,1,1,50993,2,1,2400,11.13,0.05,5,0,0
23,0,4,49890,4,1,5000,11.01,0.1,2,1,0
22,1,3,67077,0,1,6000,8.75,0.09,3,0,0
30,1,1,151286,7,2,24000,7.78,0.16,7,0,0
27,0,1,67009,3,1,5000,13.37,0.07,5,1,0
33,0,2,36739,8,1,1110,7.89,0.03,9,1,0
22,0,2,37036,0,1,5500,11.73,0.15,3,1,0
27,0,4,46398,4,1,3259,11.34,0.07,4,1,0
24,1,3,37233,2,1,6000,7.51,0.16,3,1,0
24,0,2,60944,0,2,6000,7.49,0.1,4,0,0
22,0,4,31313,0,3,5000,8.37,0.16,2,0,0
32,1,1,116193,11,2,8000,11.29,0.07,7,1,0
38,0,4,29771,19,2,1500,10.13,0.05,14,1,0
32,1,1,217888,9,2,7095,7.21,0.03,6,0,0
24,1,2,84832,2,0,9000,11.83,0.11,3,1,0
35,0,3,43943,12,1,6000,13.38,0.14,9,1,0
31,1,3,74480,8,1,6000,10.6,0.08,6,0,0
28,1,2,116462,5,2,28390,8.01,0.24,10,1,0
25,1,2,59110,2,1,8000,14.99,0.14,4,1,0
30,1,1,216916,9,2,20056,11.48,0.09,8,0,0
31,1,4,41407,8,1,5000,8.87,0.12,7,0,0
27,1,1,44369,3,2,4000,9.32,0.09,6,0,0
23,0,2,44401,0,1,7000,8.04,0.16,4,1,0
40,0,4,102573,17,2,10000,13.25,0.1,12,0,0
27,1,3,45473,4,1,7984,10.99,0.18,10,1,0
23,0,3,61115,4,1,6000,11.53,0.1,3,1,0
26,0,1,139294,3,2,20000,9.38,0.14,2,0,0
31,0,3,69118,9,2,22528,9.53,0.33,7,1,0
28,1,1,57071,5,2,7500,9.06,0.13,7,1,0
33,1,4,72783,7,1,9000,8.49,0.12,6,1,0
29,0,4,125602,9,2,18000,10.23,0.14,7,1,0
25,1,2,77670,3,2,6000,10.6,0.08,5,1,0
25,0,2,60469,4,1,2423,7.49,0.04,2,0,0
32,0,3,42982,9,1,5000,8.91,0.12,5,1,0
26,1,1,44025,7,1,10000,11.01,0.23,3,1,0
31,0,4,32565,10,1,7000,10.53,0.21,8,0,0
28,0,1,51609,4,1,5500,9.88,0.11,6,0,0
26,0,2,55041,3,2,10000,14.45,0.18,3,1,0
26,0,1,84546,4,1,5600,7.08,0.07,6,1,0
21,0,4,24905,0,1,2500,13.79,0.1,4,1,0
28,1,4,270660,5,2,19045,9.68,0.07,8,0,0
33,1,1,85094,10,1,9484,10.95,0.11,7,1,0
29,0,4,41774,2,1,5000,11.04,0.12,9,1,0
28,1,3,41940,5,1,5500,11.7,0.13,5,1,0
30,0,2,60915,5,1,4228,12.62,0.07,7,1,0
29,1,1,60527,8,1,11151,12.44,0.18,7,1,0
27,1,2,55214,5,1,3582,11.4,0.06,4,1,0
24,0,2,39391,2,2,6000,6.95,0.15,4,1,0
25,0,1,122175,6,2,15000,14.0,0.12,3,0,0
25,0,4,72954,1,1,10000,12.31,0.14,2,0,0
23,1,3,44092,0,2,12000,8.53,0.27,3,1,0
23,1,1,128257,0,2,8550,9.88,0.07,2,1,0
29,0,2,63218,9,1,10000,8.26,0.16,6,1,0
22,1,1,72823,0,1,5000,13.48,0.07,2,1,0
32,1,2,51185,12,1,7000,8.29,0.14,8,1,0
39,0,4,133200,17,1,13000,9.74,0.1,16,0,0
26,1,2,70759,6,1,1442,13.39,0.02,6,1,0
33,0,1,91105,10,2,6000,7.72,0.07,7,1,0
22,0,1,44131,2,1,6000,7.51,0.14,4,0,0
27,1,4,38301,4,1,5000,13.97,0.13,5,1,0
28,1,4,157234,7,2,7000,9.1,0.04,3,1,0
24,0,2,52619,1,1,3000,12.86,0.06,4,0,0
26,1,1,126462,2,1,12000,12.48,0.09,3,0,0
34,1,2,70153,8,2,16906,8.29,0.24,8,0,0
36,0,4,79037,10,2,9000,8.46,0.11,12,1,0
24,0,1,241331,0,2,12000,12.9,0.05,2,1,0
32,1,1,58603,8,2,20000,13.81,0.34,10,1,0
27,0,4,361589,6,2,20000,8.75,0.06,6,1,0
31,1,4,145170,6,2,7500,15.73,0.05,8,0,0
22,0,3,65705,0,2,3000,10.89,0.05,4,1,0
24,0,1,42802,3,1,7000,9.94,0.16,3,1,0
26,0,1,88398,0,2,2354,11.61,0.03,6,1,0
24,1,4,85279,3,2,14000,5.92,0.16,3,1,0
22,1,4,90782,2,2,25000,11.04,0.28,2,1,0
36,0,2,132990,9,2,25000,10.99,0.19,12,1,0
24,0,4,44116,1,1,5000,10.96,0.11,4,1,0
29,1,1,144907,9,2,18203,10.18,0.13,8,0,0
24,0,2,18432,2,1,1835,9.9,0.1,3,0,0
26,1,2,49491,3,2,6508,9.53,0.13,5,1,0
37,1,2,54829,14,2,6382,7.5,0.12,15,1,0
23,1,1,36922,1,1,3000,8.35,0.08,3,1,0
25,1,1,32653,1,1,2061,12.61,0.06,4,0,0
22,1,2,85215,2,2,9000,13.22,0.11,2,1,0
28,1,1,41788,6,1,6000,11.34,0.14,6,1,0
24,0,1,77624,1,2,7000,9.91,0.09,5,1,0
25,0,4,128048,2,2,4633,8.25,0.04,3,1,0
27,1,4,79604,3,1,11080,9.19,0.14,6,0,0
24,0,4,72979,3,2,3000,7.1,0.04,3,1,0
29,1,3,79128,6,2,15000,11.71,0.19,9,1,0
40,0,4,61046,21,1,4000,12.31,0.07,8,1,0
35,1,1,152347,8,2,9834,12.67,0.06,6,0,0
32,0,2,73191,13,2,5000,5.91,0.07,7,0,0
31,1,4,145207,8,2,6000,10.53,0.04,8,1,0
24,1,1,73129,0,1,10000,7.76,0.14,4,1,0
24,0,3,75793,5,2,9532,7.37,0.13,2,0,0
25,0,1,85032,1,2,11538,10.01,0.14,3,1,0
25,1,4,88620,5,2,2820,12.22,0.03,6,0,0
31,1,4,64333,5,1,9600,8.56,0.15,9,0,0
30,1,2,36968,8,2,5103,8.14,0.14,5,1,0
24,1,4,63159,2,2,3500,7.19,0.06,3,1,0
26,1,3,61960,2,2,8454,9.77,0.14,4,0,0
21,0,1,22968,2,1,2453,12.94,0.11,3,1,0
25,1,2,168736,1,2,10000,11.14,0.06,3,1,0
24,0,4,132991,0,1,12000,8.67,0.09,2,1,0
32,0,1,90807,9,1,16000,13.2,0.18,8,0,0
24,0,3,37184,1,1,6000,13.42,0.16,3,1,0
26,0,1,136061,1,2,18096,11.64,0.13,4,0,0
37,0,4,61361,16,1,1792,8.96,0.03,11,1,0
22,0,1,100346,0,2,25000,15.95,0.25,4,1,0
24,0,2,35196,4,1,6001,8.94,0.17,3,1,0
28,0,1,139745,7,2,25000,11.36,0.18,10,1,0
24,1,3,32750,2,1,6000,11.89,0.18,3,1,0
29,0,1,53271,6,1,4035,12.83,0.08,6,1,0
31,1,4,38255,9,1,2473,8.25,0.06,8,0,0
31,0,3,210282,8,2,12000,10.88,0.06,9,0,0
24,1,3,40552,2,2,3000,11.35,0.07,2,1,0
30,1,2,39896,8,1,3000,8.65,0.08,9,1,0
26,1,4,76798,2,1,5451,13.79,0.07,3,0,0
24,0,1,22717,0,3,2774,7.7,0.12,3,1,0
31,1,2,70575,7,2,15000,11.84,0.21,8,1,0
24,1,2,63446,0,2,5000,7.16,0.08,3,0,0
25,0,4,73169,0,1,2400,13.45,0.03,4,0,0
37,1,4,66658,15,2,24385,10.4,0.37,13,0,0
35,1,1,63092,14,1,14028,11.65,0.22,10,0,0
30,1,3,73983,7,2,9000,8.28,0.12,7,1,0
22,0,3,49435,0,1,4000,11.56,0.08,4,1,0
29,0,1,38274,6,2,7500,7.63,0.2,9,0,0
32,0,2,63701,10,1,4421,10.79,0.07,7,1,0
25,1,2,56232,1,2,3000,7.49,0.05,5,1,0
24,0,3,50048,1,2,6000,7.61,0.12,4,0,0
30,1,4,73153,6,1,1948,12.52,0.03,8,0,0
30,0,1,241176,7,2,5000,9.36,0.02,8,1,0
27,1,2,112280,4,2,16000,13.01,0.14,9,1,0
28,0,1,169201,4,2,25000,12.53,0.15,7,1,0
24,1,3,47694,0,3,1453,14.88,0.03,3,1,0
36,1,4,73011,12,1,7000,7.84,0.1,12,0,0
23,0,4,120862,0,2,20000,11.85,0.17,3,1,0
24,0,3,46658,3,1,1067,10.9,0.02,4,0,0
24,0,4,73313,1,1,1115,8.5,0.02,3,1,0
47,1,4,41714,20,1,1500,12.2,0.04,21,0,0
24,0,2,38601,1,1,3528,7.37,0.09,4,1,0
26,0,1,45176,3,1,5500,11.35,0.12,6,0,0
30,1,3,52429,10,2,3500,11.66,0.07,8,0,0
33,1,1,45970,7,1,4412,11.02,0.1,8,1,0
29,0,4,52465,4,1,1200,11.43,0.02,6,1,0
30,1,0,65675,7,2,2000,5.56,0.03,6,1,0
26,1,4,64468,4,2,15000,14.21,0.23,3,1,0
38,1,4,48273,15,1,8000,10.66,0.17,13,0,0
25,1,1,122784,1,2,6634,10.89,0.05,3,1,0
32,0,1,81278,8,2,10000,9.45,0.12,9,0,0
49,1,2,44123,26,1,4591,12.35,0.1,13,1,0
22,1,2,99770,0,2,20000,10.9,0.2,3,1,0
30,0,2,210743,7,1,17801,6.6,0.08,9,1,0
22,1,2,25442,0,1,2400,11.49,0.09,5,1,0
26,0,2,35911,4,1,6600,11.01,0.18,4,0,0
32,1,3,49177,9,1,4000,12.23,0.08,8,1,0
26,1,3,132284,5,2,2272,7.79,0.02,4,0,0
37,1,3,87508,14,2,6000,11.44,0.07,17,1,0
35,0,4,45231,10,1,4665,6.97,0.1,8,1,0
33,1,2,49069,9,2,14000,6.94,0.29,8,0,0
28,0,3,45599,9,1,6400,12.02,0.14,6,0,0
23,1,4,34420,0,1,6801,8.49,0.2,4,1,0
28,1,1,152111,2,2,6000,7.32,0.04,4,1,0
23,1,1,57563,0,1,4000,11.8,0.07,4,1,0
26,1,2,61115,3,1,6500,12.41,0.11,6,1,0
24,1,4,115171,0,2,10000,11.75,0.09,5,1,0
44,1,4,43877,18,2,12000,13.41,0.27,13,1,0
22,1,4,34092,0,1,8452,6.82,0.25,3,0,0
29,0,2,43016,10,1,10431,13.24,0.24,7,0,0
26,1,0,43037,5,1,4800,5.9,0.11,3,1,0
23,1,2,67006,1,1,9500,8.17,0.14,4,0,0
25,0,2,37942,4,1,5000,9.06,0.13,2,1,0
30,0,4,103035,9,2,15000,7.31,0.15,8,1,0
25,0,2,85392,0,2,8652,12.9,0.1,6,0,0
29,1,1,51850,9,1,5000,5.8,0.1,6,0,0
24,0,3,66965,4,2,10000,10.41,0.15,4,0,0
35,0,1,81579,12,1,13000,11.81,0.16,14,0,0
35,0,1,192882,13,2,7500,9.57,0.04,10,0,0
36,1,2,173450,15,2,7774,13.23,0.04,13,1,0
23,0,4,331037,0,1,11924,11.58,0.04,3,1,0
38,0,1,61024,14,1,4000,12.74,0.07,8,1,0
36,1,2,204546,15,2,20639,13.12,0.1,10,1,0
30,1,2,174410,6,2,6000,11.0,0.03,9,1,0
38,0,1,105068,15,2,5000,15.46,0.05,11,0,0
25,1,2,62835,1,2,4000,9.06,0.06,6,1,0
28,1,1,133318,4,2,10000,10.32,0.08,9,0,0
25,1,4,63665,4,1,14000,7.26,0.22,5,1,0
29,1,2,196282,9,2,25000,9.96,0.13,5,1,0
23,1,1,55769,0,1,10986,10.77,0.2,4,0,0
29,1,4,41786,4,1,5000,10.82,0.12,9,1,0
27,0,1,63206,4,2,14839,9.82,0.23,5,0,0
25,0,2,96614,3,2,9000,9.97,0.09,4,1,0
28,1,1,71519,4,1,8401,13.56,0.12,9,0,0
27,1,3,97147,6,1,10000,11.67,0.1,7,1,0
23,1,2,37145,3,2,6000,12.34,0.16,3,1,0
23,1,2,72780,0,2,7200,13.13,0.1,4,1,0
24,0,2,61206,1,1,10000,7.72,0.16,2,1,0
24,1,2,114623,0,2,6465,8.28,0.06,4,0,0
30,1,1,79052,9,2,5559,7.95,0.07,5,1,0
30,0,1,45942,5,1,1513,9.42,0.03,7,1,0
24,1,4,102444,1,2,25000,11.26,0.24,4,0,0
25,0,4,94903,2,1,10000,5.79,0.11,3,0,0
23,0,1,78926,0,2,2500,13.61,0.03,2,1,0
30,1,1,139282,9,2,21892,12.13,0.16,10,1,0
24,1,1,47863,0,2,1251,13.32,0.03,3,1,0
30,1,1,139090,5,2,20000,12.68,0.14,7,1,0
29,1,4,74121,7,1,4834,13.98,0.07,9,0,0
30,0,3,319355,8,2,24188,14.1,0.08,8,0,0
22,1,1,64394,0,1,10000,10.62,0.16,4,1,0
25,1,3,27430,0,3,7500,11.02,0.27,4,0,0
29,0,3,28002,7,1,3000,10.09,0.11,4,1,0
25,0,3,56999,4,1,5000,6.84,0.09,3,1,0
26,0,1,36880,1,1,8000,12.88,0.22,3,1,0
30,1,1,144623,10,2,7500,10.33,0.05,8,1,0
37,1,4,51087,15,1,2000,15.01,0.04,14,1,0
22,0,2,99165,0,2,20000,7.84,0.2,3,1,0
25,1,4,133238,0,2,5000,9.84,0.04,4,1,0
24,0,4,32346,2,1,4796,10.99,0.15,6,0,0
24,0,2,61098,2,1,5000,11.18,0.08,4,0,0
28,1,2,156781,7,2,13000,10.73,0.08,10,0,0
25,0,1,58491,0,1,7500,13.06,0.13,3,1,0
29,0,3,58622,7,1,10974,12.18,0.19,7,0,0
25,1,1,70425,0,2,2904,11.91,0.04,5,0,0
25,0,1,24906,5,1,3500,10.28,0.14,3,0,0
23,1,4,29847,1,1,4108,11.3,0.14,4,1,0
24,1,4,44292,2,1,10000,9.6,0.23,3,1,0
38,0,4,37323,19,1,5000,13.48,0.13,12,1,0
28,1,1,133317,6,2,15000,10.96,0.11,5,1,0
43,0,0,78467,21,1,5000,10.11,0.06,18,0,0
