varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
49,masculin,Liceu,217299,29,Ipotecata,1424802,6.03,6.56,12,0,0
45,feminin,Master,127865,26,Inchiriat,276066,11.86,2.16,16,0,1
39,masculin,Liceu,130703,16,Inchiriat,609849,13.22,4.67,16,1,0
36,feminin,Liceu,243701,13,Ipotecata,1263237,6.99,5.18,13,1,0
37,feminin,Master,226710,12,Ipotecata,1183137,5.42,5.22,15,0,0
43,masculin,Doctorat,274485,17,Ipotecata,1445163,6.99,5.26,16,1,0
36,masculin,Liceu,405939,10,Inchiriat,2561562,13.61,6.31,15,1,0
41,feminin,Postliceala,327816,20,Inchiriat,957215,15.62,2.92,12,0,1
39,masculin,Postliceala,195963,15,Ipotecata,807052,18.39,4.12,12,0,0
38,feminin,Liceu,102889,16,Inchiriat,675942,16.89,6.57,12,0,0
37,masculin,Liceu,114231,13,Inchiriat,628341,7.66,5.5,14,0,0
38,masculin,Postliceala,184101,20,Ipotecata,731692,14.79,3.97,14,0,1
38,feminin,Postliceala,363420,15,Ipotecata,461078,5.99,1.27,11,0,1
36,feminin,Licenta,302391,13,Ipotecata,41500,6.92,0.14,12,1,0
38,masculin,Postliceala,442372,19,Inchiriat,937573,11.01,2.12,13,0,1
39,masculin,Doctorat,346700,16,Ipotecata,245439,11.86,0.71,15,0,1
37,feminin,Postliceala,45513,18,Ipotecata,18625,11.86,0.41,13,0,1
50,feminin,Licenta,81531,26,Ipotecata,105490,11.49,1.29,14,1,0
36,masculin,Postliceala,152759,12,Ipotecata,487610,7.51,3.19,14,1,0
48,masculin,Licenta,189391,26,Inchiriat,221019,9.63,1.17,14,0,1
42,feminin,Liceu,103584,16,Ipotecata,490336,7.14,4.73,13,1,0
36,feminin,Postliceala,176529,11,Proprietate,1292339,11.36,7.32,17,1,0
39,feminin,Licenta,198698,16,Ipotecata,1280481,16.07,6.44,14,0,0
40,feminin,Postliceala,267593,16,Ipotecata,940449,7.88,3.51,12,1,0
49,feminin,Postliceala,167884,29,Ipotecata,155237,11.01,0.92,13,0,1
37,masculin,Master,404345,12,Inchiriat,746654,12.69,1.85,15,1,0
48,masculin,Doctorat,434676,25,Ipotecata,3267609,14.96,7.52,17,1,0
43,feminin,Master,88340,24,Ipotecata,585705,11.01,6.63,11,1,0
37,masculin,Licenta,434018,18,Ipotecata,1181234,13.92,2.72,16,1,0
38,masculin,Liceu,404304,14,Ipotecata,2144874,12.21,5.31,14,0,0
37,masculin,Postliceala,348715,18,Inchiriat,122420,11.71,0.35,14,1,0
38,masculin,Licenta,114971,16,Ipotecata,249078,12.92,2.17,16,0,1
44,feminin,Licenta,346478,21,Ipotecata,2281058,14.17,6.58,14,1,0
44,masculin,Doctorat,385052,20,Inchiriat,1943697,11.01,5.05,11,1,1
41,masculin,Doctorat,361097,23,Inchiriat,2821786,13.23,7.81,17,1,0
43,feminin,Liceu,175319,21,Ipotecata,1057073,12.84,6.03,12,0,0
37,masculin,Licenta,425120,16,Ipotecata,1605433,11.58,3.78,17,1,0
36,masculin,Licenta,435148,15,Inchiriat,669406,13.47,1.54,13,0,1
37,masculin,Postliceala,120911,18,Ipotecata,655981,5.99,5.43,15,1,0
39,feminin,Licenta,240132,16,Inchiriat,1176917,10.99,4.9,13,0,0
48,masculin,Licenta,278163,23,Ipotecata,263260,7.29,0.95,12,1,0
39,masculin,Liceu,378145,18,Ipotecata,2673147,7.51,7.07,14,1,0
42,feminin,Liceu,311158,22,Inchiriat,1959611,13.79,6.3,13,1,1
39,feminin,Liceu,265651,18,Inchiriat,1403665,13.06,5.28,11,1,0
41,feminin,Master,119500,17,Inchiriat,338631,9.99,2.83,17,0,1
44,feminin,Postliceala,433627,26,Proprietate,1417469,12.18,3.27,17,0,1
37,masculin,Master,73215,15,Inchiriat,405804,11.01,5.54,12,0,0
43,masculin,Postliceala,131018,17,Ipotecata,18706,9.91,0.14,15,1,0
37,masculin,Postliceala,411159,14,Ipotecata,349486,7.51,0.85,17,1,1
37,feminin,Postliceala,62378,10,Inchiriat,455069,11.01,7.3,12,1,0
46,feminin,Licenta,239302,24,Inchiriat,612816,11.71,2.56,15,0,1
36,masculin,Postliceala,354296,11,Ipotecata,1554723,11.01,4.39,12,1,0
46,masculin,Postliceala,68556,22,Ipotecata,488663,12.68,7.13,16,1,0
50,masculin,Postliceala,270262,31,Inchiriat,1200516,13.49,4.44,12,1,0
36,feminin,Liceu,439639,13,Ipotecata,3158675,10.62,7.18,16,1,0
37,feminin,Liceu,100523,15,Inchiriat,203227,7.51,2.02,11,1,0
42,feminin,Liceu,218628,17,Ipotecata,1593701,12.73,7.29,16,1,1
42,masculin,Liceu,274937,19,Ipotecata,2146364,8.38,7.81,12,1,0
40,masculin,Master,387654,16,Ipotecata,1362148,6.62,3.51,14,1,0
38,masculin,Liceu,79750,14,Ipotecata,295195,14.35,3.7,15,1,0
40,masculin,Postliceala,232682,18,Inchiriat,1332056,15.95,5.72,14,1,1
43,masculin,Liceu,25115,22,Ipotecata,34355,13.49,1.37,16,0,1
50,masculin,Liceu,129830,26,Ipotecata,847897,7.49,6.53,14,0,0
36,feminin,Postliceala,250043,10,Ipotecata,1165143,13.48,4.66,11,0,1
37,feminin,Postliceala,250663,12,Proprietate,1201834,7.05,4.79,11,1,0
46,masculin,Postliceala,354700,24,Ipotecata,1179718,12.09,3.33,13,0,1
46,masculin,Liceu,319411,25,Inchiriat,2182004,8.94,6.83,17,1,0
44,masculin,Licenta,163014,24,Inchiriat,219039,15.96,1.34,15,1,0
36,feminin,Postliceala,118404,9,Ipotecata,333900,7.51,2.82,13,1,0
45,feminin,Doctorat,269989,19,Ipotecata,1935667,14.27,7.17,17,0,0
37,masculin,Liceu,138410,14,Inchiriat,1030085,14.65,7.44,15,0,0
40,feminin,Liceu,72327,15,Ipotecata,532738,6.62,7.37,17,1,1
44,masculin,Postliceala,355469,21,Ipotecata,2312638,8.9,6.51,11,1,0
38,masculin,Postliceala,373454,12,Ipotecata,2927866,6.03,7.84,13,0,0
42,masculin,Doctorat,344577,18,Inchiriat,2009896,8.49,5.83,14,1,0
45,feminin,Liceu,286793,22,Inchiriat,183060,10.39,0.64,11,1,1
37,masculin,Postliceala,219997,12,Ipotecata,621514,6.03,2.83,11,1,0
46,masculin,Liceu,47419,20,Inchiriat,374400,10.51,7.9,11,1,0
39,masculin,Licenta,145347,17,Ipotecata,649485,11.01,4.47,15,1,0
47,masculin,Liceu,442867,25,Inchiriat,1651775,11.01,3.73,14,1,0
36,masculin,Master,133745,11,Inchiriat,156820,11.01,1.17,14,1,0
38,masculin,Postliceala,402062,16,Ipotecata,3058097,10.59,7.61,16,1,1
44,masculin,Postliceala,351823,22,Inchiriat,2342754,15.62,6.66,13,0,0
36,masculin,Postliceala,24061,14,Ipotecata,177608,6.99,7.38,13,0,0
37,masculin,Postliceala,33885,15,Inchiriat,268789,5.42,7.93,14,0,0
41,masculin,Postliceala,242795,22,Ipotecata,495370,12.87,2.04,16,0,1
41,masculin,Postliceala,232153,18,Inchiriat,764393,11.01,3.29,15,0,1
42,feminin,Liceu,369487,19,Ipotecata,1240856,11.99,3.36,11,1,0
36,feminin,Liceu,266477,11,Inchiriat,693417,6.62,2.6,12,1,0
37,feminin,Licenta,251925,16,Inchiriat,130168,15.99,0.52,14,0,1
43,masculin,Postliceala,444701,20,Inchiriat,2613318,13.24,5.88,15,0,0
36,feminin,Liceu,249467,15,Inchiriat,1631860,16.0,6.54,14,0,0
44,masculin,Liceu,176579,21,Inchiriat,635386,13.49,3.6,12,1,0
44,feminin,Licenta,55495,25,Inchiriat,376617,14.11,6.79,12,0,0
44,feminin,Liceu,431464,22,Inchiriat,1724585,11.66,4.0,15,0,1
36,feminin,Licenta,78255,14,Ipotecata,148923,11.01,1.9,15,0,1
44,feminin,Liceu,29683,19,Inchiriat,153236,16.82,5.16,15,0,1
49,masculin,Master,55448,24,Inchiriat,23133,13.48,0.42,16,1,0
42,feminin,Liceu,52616,19,Inchiriat,152389,7.49,2.9,13,0,1
36,feminin,Postliceala,395662,10,Inchiriat,567351,15.28,1.43,12,0,1
40,feminin,Liceu,384330,19,Ipotecata,2478624,12.23,6.45,16,0,0
38,feminin,Doctorat,245544,17,Inchiriat,94630,15.33,0.39,15,0,1
41,feminin,Postliceala,347030,16,Inchiriat,2325804,7.88,6.7,13,1,0
46,feminin,Postliceala,91044,23,Inchiriat,509407,8.59,5.6,14,0,0
41,masculin,Liceu,121448,21,Inchiriat,142199,11.36,1.17,12,0,1
41,masculin,Liceu,72964,19,Inchiriat,220294,7.14,3.02,14,1,0
38,masculin,Liceu,265330,15,Inchiriat,1135368,15.99,4.28,12,0,0
36,masculin,Postliceala,126390,13,Inchiriat,340762,11.49,2.7,14,1,0
39,masculin,Liceu,31160,18,Ipotecata,102728,7.88,3.3,14,1,0
36,masculin,Postliceala,394442,16,Inchiriat,2663589,7.9,6.75,11,1,0
36,feminin,Licenta,335039,10,Ipotecata,814632,10.25,2.43,15,1,1
38,feminin,Licenta,42485,14,Ipotecata,5499,11.36,0.13,11,0,1
36,feminin,Liceu,349744,12,Inchiriat,2600439,11.99,7.44,12,0,0
41,feminin,Liceu,113658,19,Ipotecata,798522,11.14,7.03,16,0,0
36,feminin,Postliceala,407903,12,Ipotecata,2088593,12.18,5.12,16,0,0
37,masculin,Postliceala,334340,11,Inchiriat,2556095,11.01,7.65,15,0,0
46,feminin,Liceu,78520,22,Inchiriat,63978,9.63,0.81,13,0,1
47,masculin,Licenta,43009,26,Altul,311811,12.84,7.25,11,1,0
43,masculin,Doctorat,406974,19,Inchiriat,474523,11.49,1.17,12,1,0
37,masculin,Postliceala,117966,13,Ipotecata,887347,11.78,7.52,11,0,0
45,feminin,Liceu,93752,22,Ipotecata,162113,11.01,1.73,12,1,0
36,masculin,Liceu,438289,10,Inchiriat,2239190,13.61,5.11,14,1,0
40,masculin,Liceu,423441,17,Ipotecata,377229,13.24,0.89,14,0,1
37,masculin,Liceu,203181,14,Ipotecata,1089472,7.49,5.36,15,0,0
40,masculin,Master,388005,16,Ipotecata,2472843,7.51,6.37,14,1,0
38,masculin,Liceu,88804,16,Ipotecata,542410,14.84,6.11,12,1,0
38,feminin,Postliceala,202575,14,Ipotecata,1434327,7.29,7.08,13,0,0
37,masculin,Liceu,136764,16,Ipotecata,120210,11.01,0.88,17,1,0
40,feminin,Postliceala,216565,16,Ipotecata,519170,12.87,2.4,11,1,1
39,masculin,Master,263950,15,Ipotecata,1370470,6.03,5.19,14,0,0
43,masculin,Master,365824,19,Ipotecata,372373,16.29,1.02,16,1,0
44,masculin,Postliceala,211715,20,Ipotecata,98307,14.79,0.46,12,0,1
37,feminin,Liceu,444275,14,Inchiriat,1722265,14.27,3.88,14,0,1
41,feminin,Doctorat,275564,14,Ipotecata,439490,5.42,1.59,16,0,1
38,masculin,Master,326716,15,Ipotecata,1639700,5.99,5.02,12,0,1
38,feminin,Liceu,88939,15,Inchiriat,677212,11.12,7.61,12,1,0
39,masculin,Master,168680,19,Inchiriat,1305909,9.32,7.74,16,1,0
38,feminin,Postliceala,253510,17,Inchiriat,381415,12.53,1.5,13,0,1
37,masculin,Postliceala,406623,12,Inchiriat,378794,8.94,0.93,12,1,0
46,masculin,Liceu,219193,21,Ipotecata,1175412,15.96,5.36,13,1,0
36,masculin,Licenta,230179,13,Ipotecata,597916,5.99,2.6,17,0,1
49,masculin,Postliceala,221689,28,Ipotecata,586605,14.84,2.65,11,0,1
36,masculin,Licenta,386067,14,Inchiriat,1585504,11.71,4.11,16,0,1
47,masculin,Liceu,428266,24,Inchiriat,3294071,11.01,7.69,16,0,0
43,feminin,Liceu,133820,21,Ipotecata,838628,5.99,6.27,16,1,0
40,masculin,Liceu,236335,19,Ipotecata,912046,11.01,3.86,12,1,0
37,feminin,Postliceala,192481,18,Ipotecata,796883,6.99,4.14,12,1,0
36,masculin,Master,118948,13,Ipotecata,798698,6.99,6.71,12,0,0
41,masculin,Postliceala,105766,17,Inchiriat,736108,16.49,6.96,16,1,0
38,masculin,Liceu,346800,17,Inchiriat,1377131,11.49,3.97,16,1,0
36,masculin,Postliceala,154485,13,Ipotecata,1000603,16.35,6.48,13,0,0
37,masculin,Liceu,374468,12,Ipotecata,2692188,12.29,7.19,15,1,0
37,masculin,Postliceala,31573,18,Inchiriat,45981,13.16,1.46,14,0,1
48,masculin,Master,126721,24,Inchiriat,956255,13.92,7.55,16,1,0
37,masculin,Postliceala,176832,14,Inchiriat,1165879,13.06,6.59,13,1,0
48,feminin,Liceu,59019,26,Inchiriat,228884,5.79,3.88,14,1,0
38,feminin,Postliceala,423619,16,Proprietate,1903818,8.59,4.49,15,1,1
39,masculin,Postliceala,424653,12,Ipotecata,395910,11.86,0.93,11,1,0
36,feminin,Postliceala,385425,12,Inchiriat,1539076,7.51,3.99,13,0,1
39,masculin,Liceu,419191,15,Inchiriat,2392173,8.59,5.71,12,0,0
47,feminin,Liceu,150339,25,Ipotecata,131926,10.99,0.88,14,0,1
49,masculin,Licenta,401344,23,Ipotecata,1673837,6.03,4.17,17,0,0
42,masculin,Liceu,45726,23,Inchiriat,347738,11.97,7.6,16,0,0
39,masculin,Postliceala,177520,14,Inchiriat,1297654,10.59,7.31,12,0,0
38,feminin,Liceu,303162,16,Inchiriat,1556375,6.62,5.13,14,0,1
42,feminin,Liceu,408228,20,Ipotecata,384033,10.99,0.94,11,1,0
38,masculin,Liceu,126213,16,Ipotecata,504989,5.79,4.0,13,1,0
37,feminin,Postliceala,269378,15,Proprietate,1871408,9.91,6.95,15,0,0
38,feminin,Liceu,39220,12,Ipotecata,116531,6.76,2.97,16,1,1
36,masculin,Postliceala,403873,14,Ipotecata,2960102,7.88,7.33,16,0,0
36,masculin,Postliceala,151306,12,Inchiriat,663696,10.59,4.39,16,1,1
38,masculin,Liceu,176999,15,Ipotecata,31863,7.74,0.18,14,1,1
42,masculin,Liceu,446514,16,Inchiriat,2313873,5.79,5.18,12,0,0
39,feminin,Postliceala,302599,17,Ipotecata,346012,13.57,1.14,11,1,0
45,feminin,Master,191720,23,Inchiriat,78270,11.01,0.41,17,0,1
37,feminin,Postliceala,356363,13,Ipotecata,340222,9.83,0.95,11,1,0
42,masculin,Licenta,317592,17,Ipotecata,350472,10.78,1.1,13,0,1
42,masculin,Postliceala,373701,17,Ipotecata,2114444,10.36,5.66,16,0,0
40,masculin,Master,346471,16,Inchiriat,1178438,12.68,3.4,12,1,0
50,masculin,Postliceala,413786,25,Inchiriat,594347,11.14,1.44,11,0,1
36,masculin,Postliceala,351678,14,Inchiriat,142613,14.27,0.41,12,1,0
45,feminin,Liceu,362371,21,Inchiriat,2773778,12.17,7.65,11,0,0
39,masculin,Master,79443,18,Ipotecata,496007,11.71,6.24,13,1,0
42,feminin,Licenta,114553,19,Inchiriat,685423,13.61,5.98,14,0,0
43,feminin,Liceu,333937,19,Ipotecata,1409030,8.88,4.22,12,0,0
36,feminin,Postliceala,143505,10,Ipotecata,62259,6.03,0.43,14,0,1
47,feminin,Postliceala,86760,25,Ipotecata,512881,7.51,5.91,13,1,0
41,masculin,Postliceala,434825,19,Inchiriat,3287633,12.98,7.56,15,0,0
40,masculin,Postliceala,35716,18,Ipotecata,141568,19.04,3.96,12,0,1
37,feminin,Liceu,141879,14,Inchiriat,782376,13.48,5.51,15,1,0
39,feminin,Licenta,223590,16,Inchiriat,1367947,14.09,6.12,13,0,0
40,masculin,Licenta,344399,16,Proprietate,1966868,11.01,5.71,16,0,0
39,feminin,Doctorat,367641,17,Inchiriat,2179162,13.22,5.93,11,0,0
41,masculin,Postliceala,250401,19,Proprietate,1620920,11.01,6.47,16,1,0
44,masculin,Postliceala,363540,18,Ipotecata,1088704,6.03,2.99,15,0,1
37,masculin,Postliceala,95365,17,Inchiriat,373401,12.21,3.92,11,1,0
40,masculin,Liceu,265261,19,Proprietate,1592663,8.88,6.0,16,0,0
37,masculin,Postliceala,70623,13,Ipotecata,297867,16.29,4.22,14,0,1
43,masculin,Liceu,405670,21,Inchiriat,1871410,13.57,4.61,17,0,0
36,masculin,Postliceala,408836,15,Ipotecata,1659532,6.62,4.06,14,1,0
37,masculin,Licenta,79047,16,Ipotecata,537805,6.62,6.8,13,1,0
36,masculin,Liceu,255917,14,Ipotecata,1402191,10.65,5.48,16,0,0
43,feminin,Postliceala,416564,20,Inchiriat,505800,10.99,1.21,17,1,1
42,masculin,Master,118347,23,Ipotecata,786709,11.01,6.65,14,0,0
48,feminin,Liceu,331695,27,Inchiriat,2557115,7.49,7.71,12,0,0
42,feminin,Postliceala,28775,17,Ipotecata,100107,11.49,3.48,14,1,1
43,masculin,Doctorat,165505,21,Ipotecata,516798,5.99,3.12,17,0,1
47,masculin,Postliceala,343238,24,Inchiriat,1253725,13.3,3.65,12,0,1
36,masculin,Postliceala,171642,10,Ipotecata,261763,10.99,1.53,15,1,0
43,masculin,Liceu,193229,20,Ipotecata,239783,6.99,1.24,15,1,0
37,feminin,Postliceala,149031,13,Inchiriat,445034,12.42,2.99,15,0,1
44,feminin,Master,335883,18,Inchiriat,1266754,11.11,3.77,15,0,1
42,masculin,Liceu,372879,21,Ipotecata,860449,11.99,2.31,17,1,0
44,masculin,Liceu,84764,26,Inchiriat,82335,11.83,0.97,11,0,1
49,masculin,Liceu,369401,28,Ipotecata,2658788,17.99,7.2,15,0,0
43,masculin,Postliceala,439497,19,Ipotecata,2738920,11.01,6.23,16,1,0
36,feminin,Postliceala,328312,10,Ipotecata,1979614,7.29,6.03,16,0,0
46,masculin,Postliceala,45947,24,Ipotecata,44928,14.54,0.98,13,0,1
37,masculin,Postliceala,355763,15,Inchiriat,756771,7.49,2.13,15,0,1
38,masculin,Postliceala,203349,17,Ipotecata,281103,7.29,1.38,16,0,1
39,feminin,Liceu,68563,18,Ipotecata,284023,13.43,4.14,13,0,0
37,feminin,Master,349140,15,Ipotecata,695470,9.99,1.99,13,1,0
36,masculin,Liceu,299704,16,Inchiriat,240908,11.36,0.8,13,0,1
37,feminin,Liceu,431535,15,Proprietate,714044,11.48,1.65,14,0,1
37,feminin,Liceu,37004,14,Ipotecata,128510,11.01,3.47,15,1,0
46,feminin,Master,196886,27,Ipotecata,80732,6.17,0.41,13,1,0
47,feminin,Postliceala,47605,22,Ipotecata,231718,6.54,4.87,13,1,1
38,masculin,Liceu,254191,15,Ipotecata,357076,12.98,1.4,13,1,0
36,masculin,Postliceala,408505,12,Ipotecata,1386630,17.8,3.39,11,0,1
39,masculin,Liceu,128154,18,Ipotecata,409946,13.23,3.2,13,0,1
46,masculin,Liceu,101143,19,Ipotecata,773943,11.86,7.65,15,0,0
36,masculin,Liceu,231280,14,Ipotecata,1358007,11.01,5.87,11,0,0
38,masculin,Liceu,445117,12,Inchiriat,1452293,7.51,3.26,11,0,1
38,feminin,Postliceala,66477,17,Ipotecata,285091,13.85,4.29,15,0,1
44,masculin,Liceu,250820,23,Ipotecata,371543,13.11,1.48,16,0,1
44,feminin,Licenta,445490,17,Ipotecata,1003146,15.33,2.25,17,1,1
37,masculin,Liceu,82195,15,Inchiriat,587725,8.94,7.15,14,0,0
37,feminin,Master,119934,16,Inchiriat,343618,7.88,2.87,12,0,1
37,masculin,Master,261756,14,Ipotecata,458625,11.83,1.75,13,1,0
36,feminin,Liceu,62901,9,Ipotecata,64931,11.48,1.03,15,0,1
48,feminin,Liceu,89450,30,Ipotecata,300534,9.63,3.36,11,1,0
36,masculin,Liceu,169944,15,Ipotecata,535182,11.03,3.15,15,0,1
36,feminin,Master,262676,10,Ipotecata,1754224,10.71,6.68,14,1,1
39,masculin,Liceu,146265,21,Inchiriat,147063,10.74,1.01,16,0,1
39,feminin,Postliceala,42058,16,Proprietate,134345,11.22,3.19,13,0,1
37,feminin,Liceu,282613,14,Inchiriat,239014,9.91,0.85,16,1,1
41,masculin,Licenta,275923,21,Ipotecata,540454,10.0,1.96,12,0,1
38,masculin,Postliceala,79326,12,Inchiriat,195225,10.59,2.46,11,1,1
40,masculin,Liceu,365411,19,Ipotecata,2637605,7.51,7.22,12,0,0
47,feminin,Postliceala,413162,22,Ipotecata,3293796,11.01,7.97,15,1,1
44,masculin,Liceu,389383,19,Ipotecata,2786192,10.38,7.16,16,1,0
44,masculin,Liceu,383927,23,Ipotecata,2723187,13.92,7.09,13,1,0
37,masculin,Liceu,51180,12,Inchiriat,140158,11.01,2.74,13,1,0
42,masculin,Liceu,428047,22,Inchiriat,2646571,10.37,6.18,11,0,0
38,masculin,Postliceala,169069,18,Ipotecata,538498,14.27,3.19,16,1,0
36,feminin,Master,44240,14,Ipotecata,87176,12.99,1.97,17,0,1
38,masculin,Postliceala,216693,17,Ipotecata,1317442,10.36,6.08,14,1,0
38,feminin,Liceu,347587,17,Proprietate,148548,9.99,0.43,11,1,0
40,feminin,Postliceala,90691,18,Ipotecata,160471,6.17,1.77,14,0,1
40,masculin,Liceu,363840,19,Ipotecata,740922,9.25,2.04,15,0,1
38,feminin,Liceu,427470,13,Ipotecata,3174236,11.12,7.43,12,1,1
50,masculin,Licenta,157105,30,Ipotecata,664198,11.01,4.23,14,0,0
43,masculin,Liceu,33553,19,Inchiriat,215731,6.91,6.43,12,1,0
48,masculin,Liceu,169680,26,Ipotecata,140007,11.01,0.83,12,0,1
42,feminin,Licenta,115906,20,Ipotecata,437263,19.03,3.77,17,0,1
44,feminin,Liceu,399395,19,Inchiriat,2944308,11.14,7.37,15,0,0
42,masculin,Liceu,45382,22,Ipotecata,133604,11.01,2.94,15,0,1
39,feminin,Master,422985,18,Ipotecata,2849768,19.42,6.74,17,1,0
41,masculin,Postliceala,386699,19,Ipotecata,575217,7.51,1.49,17,1,0
38,masculin,Liceu,436715,16,Inchiriat,3392799,9.91,7.77,16,1,1
49,masculin,Liceu,318232,27,Ipotecata,655812,16.49,2.06,12,1,0
38,masculin,Liceu,229149,16,Proprietate,873109,11.99,3.81,13,0,1
37,masculin,Master,102192,17,Inchiriat,98883,6.54,0.97,16,1,0
46,masculin,Liceu,313717,24,Ipotecata,989630,7.66,3.15,13,1,0
36,feminin,Licenta,98687,12,Ipotecata,527234,10.65,5.34,11,1,0
40,feminin,Postliceala,28346,17,Ipotecata,205059,11.01,7.23,14,1,1
39,feminin,Liceu,252032,18,Inchiriat,2005815,14.22,7.96,12,0,0
43,feminin,Postliceala,243970,22,Ipotecata,1638498,9.91,6.72,17,1,0
41,masculin,Licenta,322589,21,Ipotecata,950083,11.83,2.95,12,1,0
36,masculin,Master,334392,12,Ipotecata,381933,11.97,1.14,14,0,1
37,masculin,Postliceala,326556,13,Inchiriat,2577146,19.03,7.89,11,0,0
38,masculin,Liceu,76368,12,Inchiriat,136385,11.01,1.79,16,1,0
39,feminin,Liceu,333559,17,Inchiriat,1412690,14.12,4.24,11,0,1
38,masculin,Liceu,92449,11,Inchiriat,286978,11.01,3.1,13,0,1
36,masculin,Master,41972,12,Ipotecata,251422,7.51,5.99,12,1,0
36,feminin,Licenta,138987,14,Ipotecata,994815,12.69,7.16,13,1,0
37,masculin,Master,328577,13,Ipotecata,1419619,11.01,4.32,17,1,0
40,masculin,Postliceala,80378,19,Inchiriat,299808,10.25,3.73,17,0,1
37,masculin,Postliceala,403222,12,Ipotecata,2834646,12.99,7.03,11,1,0
45,feminin,Postliceala,35724,22,Inchiriat,277166,11.01,7.76,11,1,0
38,masculin,Liceu,191838,17,Ipotecata,775035,11.01,4.04,15,1,0
38,feminin,Liceu,137682,14,Ipotecata,85949,9.63,0.62,16,1,0
48,feminin,Liceu,266049,28,Inchiriat,1008206,12.49,3.79,14,0,1
43,masculin,Liceu,385673,20,Ipotecata,1248293,5.42,3.24,16,1,0
39,feminin,Master,28103,19,Proprietate,121738,7.51,4.33,15,0,1
36,masculin,Licenta,118388,11,Ipotecata,80098,7.51,0.68,16,0,1
38,masculin,Liceu,196910,18,Inchiriat,1191335,11.01,6.05,16,1,0
40,masculin,Postliceala,28958,18,Ipotecata,143765,14.26,4.96,16,1,0
39,masculin,Liceu,356529,15,Ipotecata,1950619,9.63,5.47,12,1,0
49,feminin,Liceu,120607,27,Ipotecata,515409,11.89,4.27,17,0,0
36,masculin,Master,405090,15,Ipotecata,2353950,12.69,5.81,16,0,0
47,masculin,Master,341208,22,Inchiriat,1282549,5.42,3.76,17,1,0
37,feminin,Master,270677,15,Inchiriat,1295469,16.49,4.79,17,1,0
37,masculin,Master,430507,11,Inchiriat,2419962,13.98,5.62,15,1,1
39,masculin,Postliceala,430651,16,Inchiriat,207065,9.33,0.48,16,1,0
40,masculin,Postliceala,289786,17,Ipotecata,1945183,14.27,6.71,16,0,0
42,masculin,Master,417881,16,Inchiriat,100427,11.01,0.24,12,1,0
38,feminin,Liceu,434058,17,Ipotecata,2606532,6.03,6.01,15,1,0
37,feminin,Liceu,219897,14,Ipotecata,202460,12.69,0.92,11,1,0
37,masculin,Liceu,42701,14,Ipotecata,62390,9.99,1.46,16,1,0
37,feminin,Postliceala,381376,14,Ipotecata,428974,11.99,1.12,17,0,1
38,masculin,Liceu,374104,11,Ipotecata,1839981,10.99,4.92,14,0,0
36,masculin,Postliceala,70558,13,Ipotecata,515924,17.49,7.31,17,0,0
36,feminin,Liceu,210070,13,Inchiriat,1361655,7.66,6.48,12,0,0
37,feminin,Postliceala,178339,19,Ipotecata,1181678,5.42,6.63,13,1,0
38,masculin,Liceu,214218,16,Ipotecata,1640456,11.01,7.66,12,1,0
42,masculin,Doctorat,271108,20,Ipotecata,1954288,15.58,7.21,12,0,0
37,feminin,Liceu,240809,14,Proprietate,684840,11.86,2.84,14,1,1
39,masculin,Postliceala,123451,17,Ipotecata,620350,11.86,5.03,15,1,0
48,feminin,Liceu,192406,24,Ipotecata,413346,7.51,2.15,13,0,1
37,feminin,Licenta,411412,15,Inchiriat,2678285,7.51,6.51,13,1,0
47,feminin,Liceu,367526,27,Ipotecata,1998713,6.76,5.44,12,1,0
41,masculin,Liceu,358022,20,Proprietate,2824573,13.79,7.89,13,1,1
40,masculin,Liceu,416387,16,Ipotecata,2245035,12.87,5.39,11,1,0
36,feminin,Liceu,148111,11,Proprietate,1160395,14.96,7.83,14,0,0
43,masculin,Liceu,370018,20,Inchiriat,2124820,7.9,5.74,16,1,0
37,masculin,Liceu,224798,15,Proprietate,531697,18.43,2.37,16,0,1
45,masculin,Liceu,118139,22,Proprietate,342012,7.51,2.89,16,0,1
39,feminin,Liceu,399021,16,Ipotecata,2370445,9.32,5.94,13,1,0
46,masculin,Master,28304,26,Altul,108620,7.68,3.84,12,0,1
47,masculin,Liceu,416643,23,Ipotecata,2135137,8.07,5.12,15,1,0
46,masculin,Liceu,217287,23,Proprietate,593246,7.43,2.73,13,1,0
44,masculin,Doctorat,316146,18,Ipotecata,1122989,10.62,3.55,12,1,0
39,feminin,Liceu,207605,14,Ipotecata,425755,6.03,2.05,11,1,1
36,feminin,Master,203266,14,Ipotecata,593935,13.49,2.92,12,0,1
42,feminin,Liceu,187544,22,Inchiriat,936184,14.91,4.99,12,0,1
42,masculin,Postliceala,341748,20,Inchiriat,1471172,13.24,4.3,13,1,1
48,feminin,Doctorat,385098,20,Inchiriat,1275287,10.99,3.31,17,0,1
43,masculin,Doctorat,384147,21,Ipotecata,1135633,9.99,2.96,14,1,0
44,masculin,Master,354515,23,Proprietate,1590913,16.29,4.49,11,0,0
36,masculin,Liceu,356331,13,Proprietate,2472847,16.29,6.94,17,1,1
43,masculin,Master,181823,18,Ipotecata,1243904,11.01,6.84,16,0,0
43,feminin,Postliceala,57496,21,Ipotecata,450697,7.74,7.84,13,1,0
36,feminin,Postliceala,407990,14,Inchiriat,2064046,7.29,5.06,14,1,0
