varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
37,masculin,Liceu,66139,14,Ipotecata,3500,16.89,0.05,13,0,1
42,masculin,Liceu,73029,22,Ipotecata,8000,5.42,0.11,13,1,0
40,masculin,Licenta,72968,20,Ipotecata,14400,5.42,0.2,12,0,0
46,masculin,Postliceala,73358,25,Proprietate,4100,13.49,0.06,11,0,0
38,masculin,Licenta,73336,13,Ipotecata,2700,11.99,0.04,15,1,0
40,masculin,Licenta,39331,15,Inchiriat,8000,14.96,0.2,17,0,1
39,masculin,Liceu,40447,15,Inchiriat,8000,14.26,0.2,12,0,1
39,masculin,Liceu,48866,17,Inchiriat,8000,7.14,0.16,16,1,0
50,masculin,Licenta,73090,27,Ipotecata,2000,7.49,0.03,15,0,0
41,masculin,Postliceala,73224,20,Ipotecata,16800,17.99,0.23,16,1,0
38,masculin,Master,73176,14,Ipotecata,8000,10.99,0.11,13,0,0
36,feminin,Licenta,42029,15,Inchiriat,8000,17.74,0.19,17,0,1
37,feminin,Postliceala,51730,13,Inchiriat,8000,12.69,0.15,15,1,0
39,feminin,Liceu,72868,17,Ipotecata,4000,10.59,0.05,12,1,0
46,masculin,Liceu,73139,24,Ipotecata,3600,6.99,0.05,12,1,0
40,feminin,Postliceala,72866,19,Ipotecata,3500,12.99,0.05,14,0,0
37,masculin,Licenta,52555,15,Inchiriat,8000,11.49,0.15,13,1,0
43,masculin,Liceu,73024,24,Ipotecata,18000,10.99,0.25,11,1,0
39,feminin,Liceu,54331,12,Inchiriat,8000,12.53,0.15,14,0,0
39,masculin,Licenta,73049,18,Proprietate,6800,17.49,0.09,14,0,0
48,feminin,Liceu,72884,24,Ipotecata,8000,10.37,0.11,17,0,0
37,masculin,Licenta,55276,18,Inchiriat,8000,10.74,0.14,17,1,0
41,feminin,Liceu,47591,18,Inchiriat,8000,14.84,0.17,14,0,1
38,masculin,Doctorat,73316,12,Ipotecata,12000,7.66,0.16,15,1,0
37,feminin,Doctorat,55175,13,Inchiriat,8000,9.63,0.14,17,0,0
36,masculin,Liceu,72990,13,Proprietate,10225,17.51,0.14,13,0,0
42,feminin,Postliceala,72854,20,Ipotecata,8850,10.37,0.12,16,0,0
37,feminin,Master,57556,14,Inchiriat,8000,11.01,0.14,12,0,0
41,masculin,Doctorat,58603,22,Inchiriat,8000,5.99,0.14,15,0,0
48,masculin,Liceu,72993,25,Ipotecata,2500,7.29,0.03,11,0,0
41,masculin,Liceu,72877,18,Ipotecata,4900,14.09,0.07,12,1,0
36,feminin,Master,61074,18,Inchiriat,8000,17.49,0.13,14,1,0
43,feminin,Liceu,61066,21,Inchiriat,8000,7.49,0.13,16,1,0
37,feminin,Postliceala,60924,13,Inchiriat,8000,10.99,0.13,16,1,0
37,masculin,Postliceala,65620,13,Ipotecata,25000,15.57,0.38,16,0,1
43,feminin,Postliceala,72986,22,Ipotecata,9250,5.79,0.13,17,0,0
43,masculin,Postliceala,60699,22,Inchiriat,8000,12.84,0.13,17,0,0
41,masculin,Postliceala,72857,16,Proprietate,12000,6.91,0.16,13,0,0
42,masculin,Postliceala,60999,18,Inchiriat,8000,10.14,0.13,15,1,0
37,masculin,Liceu,61074,16,Inchiriat,8000,11.01,0.13,16,0,0
47,masculin,Master,53855,24,Inchiriat,8000,11.01,0.15,11,0,1
36,feminin,Liceu,61526,15,Inchiriat,8000,10.99,0.13,17,1,0
41,masculin,Postliceala,73020,19,Ipotecata,3850,13.35,0.05,13,1,0
36,masculin,Doctorat,62415,17,Inchiriat,8000,13.47,0.13,13,0,0
39,feminin,Master,72867,18,Ipotecata,15000,6.91,0.21,14,0,0
41,masculin,Liceu,65925,16,Ipotecata,5000,13.23,0.08,12,0,1
36,masculin,Liceu,73040,11,Ipotecata,15000,7.88,0.21,17,0,0
38,feminin,Licenta,64728,14,Inchiriat,8000,11.01,0.12,13,0,0
38,feminin,Postliceala,72815,15,Ipotecata,10000,7.51,0.14,14,1,0
36,feminin,Master,59574,12,Inchiriat,8000,15.31,0.13,13,0,1
36,masculin,Licenta,72869,13,Ipotecata,13750,7.51,0.19,12,0,0
41,masculin,Liceu,70116,20,Inchiriat,8000,6.03,0.11,12,1,0
36,feminin,Master,64502,11,Inchiriat,8000,11.01,0.12,14,0,1
37,masculin,Liceu,72861,14,Ipotecata,12000,12.73,0.16,15,1,0
45,feminin,Liceu,66066,25,Ipotecata,7750,16.07,0.12,13,0,1
43,feminin,Postliceala,72853,22,Inchiriat,8000,10.37,0.11,16,0,0
44,feminin,Liceu,73067,21,Ipotecata,15000,11.01,0.21,13,1,0
40,feminin,Licenta,73051,17,Ipotecata,4800,14.59,0.07,11,1,0
39,feminin,Postliceala,72977,18,Inchiriat,8000,9.88,0.11,14,1,0
40,masculin,Liceu,75042,16,Inchiriat,8000,11.48,0.11,17,0,0
39,masculin,Liceu,73150,18,Inchiriat,5200,11.01,0.07,11,0,0
38,masculin,Liceu,72973,18,Proprietate,6000,14.96,0.08,14,0,0
43,feminin,Postliceala,72850,20,Ipotecata,10000,9.88,0.14,16,0,0
44,masculin,Master,82657,21,Inchiriat,5150,7.9,0.06,14,1,0
38,feminin,Liceu,73060,17,Ipotecata,16000,16.35,0.22,17,1,0
36,masculin,Master,25110,13,Inchiriat,5075,11.48,0.2,11,0,1
43,feminin,Liceu,28562,24,Inchiriat,5075,10.59,0.18,12,1,0
46,masculin,Licenta,33713,24,Inchiriat,5050,11.01,0.15,11,0,0
39,feminin,Licenta,65755,17,Ipotecata,6000,11.83,0.09,16,0,1
36,masculin,Postliceala,72851,13,Ipotecata,8000,13.92,0.11,15,0,0
49,feminin,Postliceala,72865,26,Proprietate,7000,11.01,0.1,13,1,0
36,masculin,Liceu,18975,18,Inchiriat,5000,10.59,0.26,11,0,1
40,feminin,Postliceala,72799,17,Ipotecata,12000,8.94,0.16,15,1,0
40,feminin,Liceu,21379,16,Inchiriat,5000,8.94,0.23,17,0,1
37,masculin,Postliceala,73065,18,Proprietate,5000,9.32,0.07,12,1,0
39,masculin,Master,72567,21,Ipotecata,7000,7.68,0.1,15,1,0
37,masculin,Liceu,72995,13,Ipotecata,6000,9.32,0.08,16,0,0
37,feminin,Postliceala,25457,15,Inchiriat,5000,11.01,0.2,12,1,0
40,feminin,Liceu,73264,18,Proprietate,12000,9.63,0.16,13,1,0
47,masculin,Postliceala,26387,26,Inchiriat,5000,15.99,0.19,16,0,1
37,feminin,Postliceala,26086,14,Inchiriat,5000,15.21,0.19,11,1,0
36,masculin,Liceu,65647,15,Ipotecata,10000,14.93,0.15,11,0,1
37,feminin,Doctorat,29650,11,Inchiriat,5000,14.65,0.17,14,0,0
44,masculin,Postliceala,73000,24,Proprietate,11800,8.63,0.16,12,1,0
46,feminin,Postliceala,73234,22,Ipotecata,5000,11.72,0.07,16,1,0
36,feminin,Liceu,29853,9,Inchiriat,5000,10.36,0.17,17,1,0
43,feminin,Licenta,73087,19,Ipotecata,4800,9.64,0.07,13,1,0
39,masculin,Licenta,29533,15,Inchiriat,5000,11.14,0.17,12,1,0
36,feminin,Liceu,31040,12,Inchiriat,5000,6.62,0.16,15,0,0
36,feminin,Liceu,74019,17,Ipotecata,15000,9.63,0.2,14,1,0
40,feminin,Master,66930,17,Ipotecata,6000,9.76,0.09,14,0,1
44,feminin,Liceu,32651,22,Inchiriat,5000,10,0.15,11,0,0
41,masculin,Master,73895,15,Ipotecata,15000,11.01,0.2,11,1,0
39,masculin,Liceu,74362,15,Ipotecata,14000,16.29,0.19,17,1,0
41,masculin,Postliceala,74147,22,Ipotecata,8500,11.01,0.11,14,1,0
37,feminin,Licenta,33351,14,Inchiriat,5000,11.49,0.15,11,0,0
38,feminin,Postliceala,34361,11,Inchiriat,5000,14.59,0.15,16,0,1
38,masculin,Liceu,66814,17,Ipotecata,25000,11.01,0.37,14,0,1
42,feminin,Liceu,74300,21,Proprietate,14400,7.51,0.19,17,1,0
40,masculin,Postliceala,75099,16,Inchiriat,8000,8.49,0.11,15,1,0
42,feminin,Postliceala,75383,19,Inchiriat,8000,9.63,0.11,11,0,0
36,feminin,Postliceala,74143,15,Ipotecata,10000,10.25,0.13,12,1,0
36,feminin,Postliceala,75539,16,Inchiriat,8000,11.12,0.11,13,0,0
45,feminin,Licenta,74552,20,Ipotecata,11600,13.48,0.16,11,1,0
37,masculin,Liceu,74278,17,Ipotecata,10000,13.57,0.13,15,0,0
45,masculin,Postliceala,74221,25,Proprietate,20000,13.22,0.27,17,0,0
39,masculin,Master,74715,19,Ipotecata,5200,8.49,0.07,17,1,0
37,masculin,Postliceala,74602,13,Ipotecata,6350,7.51,0.09,14,1,0
38,masculin,Master,78647,16,Inchiriat,8000,11.83,0.1,11,1,0
38,masculin,Liceu,74801,15,Proprietate,12500,7.49,0.17,16,1,0
37,feminin,Postliceala,83032,16,Inchiriat,8000,7.51,0.1,16,0,0
36,feminin,Liceu,83484,13,Inchiriat,8000,9.63,0.1,16,1,0
39,feminin,Liceu,74167,15,Ipotecata,5500,7.14,0.07,15,0,0
49,feminin,Master,75149,27,Ipotecata,12000,12.21,0.16,12,0,0
45,masculin,Liceu,68463,26,Ipotecata,7000,16.29,0.1,12,0,1
49,masculin,Liceu,87281,27,Inchiriat,8000,7.49,0.09,17,0,0
40,masculin,Licenta,75427,17,Proprietate,4800,11.01,0.06,16,0,0
36,feminin,Master,75598,14,Ipotecata,6000,12.99,0.08,13,1,0
39,masculin,Doctorat,74835,16,Proprietate,7200,7.49,0.1,12,1,0
39,masculin,Postliceala,90710,14,Inchiriat,8000,6.54,0.09,15,0,0
40,feminin,Postliceala,75252,18,Ipotecata,2600,7.66,0.03,14,0,0
37,masculin,Postliceala,89606,14,Inchiriat,8000,16.89,0.09,15,0,1
43,feminin,Liceu,75317,19,Ipotecata,5000,7.88,0.07,14,1,0
38,feminin,Liceu,75579,14,Ipotecata,15000,7.88,0.2,12,1,0
43,masculin,Licenta,75254,22,Ipotecata,20000,10.25,0.27,14,1,0
36,masculin,Liceu,105547,15,Inchiriat,8000,14.65,0.08,14,1,0
36,masculin,Postliceala,75143,13,Ipotecata,7500,8.59,0.1,14,1,0
45,masculin,Postliceala,105485,26,Inchiriat,8000,13.11,0.08,15,0,0
44,masculin,Liceu,106956,21,Inchiriat,8000,10.38,0.07,12,1,0
36,feminin,Postliceala,75562,13,Ipotecata,4800,8,0.06,12,1,0
38,masculin,Liceu,104446,16,Inchiriat,8000,6.54,0.08,17,0,1
37,masculin,Postliceala,130272,14,Inchiriat,8000,10.46,0.06,14,0,1
36,feminin,Postliceala,152184,10,Inchiriat,8000,7.14,0.05,11,1,0
39,feminin,Doctorat,140265,18,Inchiriat,8000,15.27,0.06,11,0,1
36,feminin,Postliceala,75875,15,Ipotecata,2400,7.49,0.03,14,1,0
36,masculin,Postliceala,75669,16,Ipotecata,12000,16.89,0.16,14,0,0
46,masculin,Master,162912,21,Inchiriat,8000,11.01,0.05,14,1,0
36,feminin,Postliceala,75700,15,Ipotecata,14100,12.98,0.19,14,1,0
40,feminin,Postliceala,198068,19,Inchiriat,8000,11.01,0.04,17,1,0
37,masculin,Liceu,75701,11,Ipotecata,10000,14.61,0.13,17,1,0
40,feminin,Postliceala,75481,17,Ipotecata,7000,19.13,0.09,12,0,0
48,masculin,Postliceala,48801,27,Inchiriat,8050,12.98,0.16,13,0,0
41,feminin,Postliceala,75831,20,Ipotecata,5000,8.49,0.07,15,1,0
45,masculin,Licenta,169566,20,Inchiriat,8175,5.99,0.05,17,1,0
48,feminin,Liceu,69069,26,Ipotecata,15000,11.14,0.22,11,0,1
38,masculin,Liceu,76144,19,Proprietate,6000,13.49,0.08,13,1,0
36,masculin,Licenta,69494,10,Ipotecata,6200,11.01,0.09,11,0,1
45,masculin,Postliceala,76647,26,Ipotecata,12000,9.91,0.16,13,1,0
37,masculin,Liceu,40934,13,Inchiriat,8400,13.92,0.21,11,1,0
38,masculin,Liceu,44456,18,Inchiriat,8400,13.22,0.19,16,0,0
37,feminin,Liceu,51375,18,Inchiriat,8400,13.49,0.16,15,1,0
39,feminin,Postliceala,76595,19,Ipotecata,15000,11.01,0.2,15,0,0
36,masculin,Postliceala,69568,13,Ipotecata,1500,9.62,0.02,16,0,1
42,masculin,Postliceala,44212,21,Inchiriat,8400,16.32,0.19,15,0,1
38,masculin,Doctorat,51820,16,Inchiriat,8400,13.49,0.16,14,0,0
39,feminin,Liceu,58297,18,Inchiriat,8400,12.53,0.14,17,0,0
42,masculin,Liceu,53885,21,Inchiriat,8400,13.57,0.16,13,0,1
36,feminin,Doctorat,76685,13,Ipotecata,4200,7.14,0.05,13,0,0
46,masculin,Postliceala,58647,22,Inchiriat,8400,18.54,0.14,16,0,1
36,masculin,Master,76714,14,Ipotecata,6250,7.49,0.08,12,1,0
37,masculin,Liceu,85058,13,Inchiriat,8400,7.49,0.1,15,1,0
38,masculin,Liceu,76978,11,Proprietate,2400,11.36,0.03,12,0,0
36,masculin,Liceu,77180,11,Ipotecata,5200,7.91,0.07,14,1,0
41,masculin,Liceu,88496,18,Inchiriat,8550,14.3,0.1,16,0,1
40,masculin,Liceu,77785,18,Ipotecata,12000,10.25,0.15,17,1,0
40,masculin,Postliceala,78849,18,Inchiriat,8700,7.88,0.11,13,0,0
42,feminin,Postliceala,77689,18,Ipotecata,2300,6.99,0.03,12,0,0
43,masculin,Postliceala,65786,19,Inchiriat,8725,7.29,0.13,14,1,0
45,masculin,Master,77786,22,Ipotecata,6000,7.29,0.08,14,0,0
36,masculin,Postliceala,55619,13,Inchiriat,8775,12.36,0.16,17,0,0
43,feminin,Licenta,77793,22,Ipotecata,15000,7.88,0.19,17,0,0
42,masculin,Liceu,27556,18,Inchiriat,9000,7.66,0.33,11,0,1
49,feminin,Postliceala,70552,29,Ipotecata,16000,15.33,0.23,13,0,1
45,feminin,Master,30216,26,Inchiriat,9000,10.65,0.3,14,0,1
42,feminin,Postliceala,33684,17,Inchiriat,9000,11.11,0.27,16,0,1
36,feminin,Postliceala,77986,13,Ipotecata,9500,11.01,0.12,15,1,0
36,feminin,Licenta,36911,16,Inchiriat,9000,12.18,0.24,17,1,0
49,masculin,Master,78229,26,Ipotecata,6625,18.25,0.08,16,1,0
39,masculin,Postliceala,36908,15,Inchiriat,9000,16.89,0.24,16,0,1
43,masculin,Liceu,44004,20,Inchiriat,9000,5.79,0.2,17,1,0
50,feminin,Licenta,71472,25,Ipotecata,22000,17.74,0.31,15,0,1
36,feminin,Master,78774,12,Ipotecata,9000,10.59,0.11,13,0,0
36,feminin,Postliceala,43934,13,Inchiriat,9000,12.73,0.2,17,0,0
38,feminin,Postliceala,44193,14,Inchiriat,9000,11.83,0.2,11,1,0
42,feminin,Licenta,78733,22,Proprietate,22750,8.9,0.29,12,1,0
37,feminin,Postliceala,78922,11,Ipotecata,11000,9.91,0.14,16,1,0
36,masculin,Licenta,79092,11,Ipotecata,23325,15.27,0.29,14,0,0
38,masculin,Liceu,78769,18,Ipotecata,10000,13.49,0.13,12,1,0
39,feminin,Licenta,78965,14,Ipotecata,15000,7.9,0.19,14,1,0
43,masculin,Liceu,78743,21,Proprietate,15000,11.71,0.19,13,1,0
43,masculin,Postliceala,78916,19,Ipotecata,7200,16.29,0.09,17,0,0
37,feminin,Master,55005,14,Inchiriat,9000,8.59,0.16,16,1,0
43,feminin,Liceu,78961,20,Ipotecata,6000,7.49,0.08,17,1,0
40,feminin,Licenta,54816,20,Inchiriat,9000,8.94,0.16,13,0,0
37,feminin,Liceu,71970,15,Ipotecata,15000,17.99,0.21,12,0,1
38,masculin,Liceu,55707,11,Inchiriat,9000,16.29,0.16,13,1,0
41,feminin,Master,55808,17,Inchiriat,9000,10,0.16,12,1,0
36,masculin,Postliceala,60002,12,Inchiriat,9000,10.99,0.15,12,1,0
37,masculin,Postliceala,71682,15,Ipotecata,12000,15.62,0.17,12,0,1
37,masculin,Liceu,55223,12,Inchiriat,9000,11.71,0.16,12,0,1
39,masculin,Postliceala,79067,17,Ipotecata,6000,15.62,0.08,14,1,0
36,feminin,Master,79435,11,Ipotecata,6500,5.79,0.08,16,1,0
41,masculin,Liceu,48854,18,Inchiriat,9200,7.49,0.19,13,1,0
49,feminin,Master,60981,26,Inchiriat,9200,11.01,0.15,16,1,0
37,feminin,Liceu,53603,15,Inchiriat,9200,12.84,0.17,13,0,1
42,masculin,Liceu,78907,18,Ipotecata,10000,10.74,0.13,13,0,0
38,masculin,Postliceala,79199,14,Ipotecata,15000,10.36,0.19,17,0,0
38,feminin,Liceu,78859,15,Proprietate,3600,8.88,0.05,15,0,0
47,masculin,Postliceala,79125,26,Ipotecata,7000,14.35,0.09,11,0,0
41,masculin,Licenta,38067,18,Inchiriat,9250,16.49,0.24,13,0,1
36,masculin,Master,70830,14,Inchiriat,9275,14.72,0.13,16,1,0
37,feminin,Postliceala,79089,18,Ipotecata,4000,10.75,0.05,15,0,0
36,masculin,Postliceala,78653,12,Ipotecata,7000,11.49,0.09,11,1,0
38,masculin,Postliceala,79006,16,Proprietate,8000,10.62,0.1,14,1,0
43,feminin,Postliceala,79035,17,Ipotecata,24000,10.99,0.3,13,0,0
36,masculin,Liceu,78999,18,Ipotecata,4000,13.48,0.05,12,1,0
49,feminin,Liceu,79001,25,Ipotecata,12000,10.62,0.15,17,1,0
41,feminin,Liceu,40410,19,Inchiriat,9400,8.9,0.23,16,0,0
36,feminin,Postliceala,28636,11,Inchiriat,9450,10.37,0.33,13,0,1
38,feminin,Liceu,78947,14,Ipotecata,11500,13.92,0.15,16,0,0
39,masculin,Doctorat,47176,17,Inchiriat,9500,10.62,0.2,11,0,0
38,masculin,Postliceala,42229,13,Inchiriat,9500,14.46,0.22,15,0,1
43,feminin,Liceu,60828,15,Inchiriat,9500,9.88,0.16,15,1,0
41,masculin,Liceu,78896,19,Ipotecata,20000,12.21,0.25,13,1,0
37,masculin,Liceu,70393,12,Inchiriat,9500,9.96,0.13,15,1,0
36,feminin,Licenta,72978,14,Inchiriat,9500,7.14,0.13,12,1,0
42,feminin,Liceu,79255,18,Ipotecata,6000,9.32,0.08,16,1,0
36,feminin,Doctorat,66775,14,Inchiriat,9500,15.62,0.14,12,0,1
38,feminin,Postliceala,70418,17,Inchiriat,9500,16.35,0.13,16,0,1
47,masculin,Liceu,78842,26,Inchiriat,9500,11.89,0.12,14,0,0
44,feminin,Liceu,85027,24,Inchiriat,9500,14.22,0.11,14,1,0
41,masculin,Licenta,35777,18,Inchiriat,9600,13.49,0.27,16,0,1
40,masculin,Liceu,39554,15,Inchiriat,9600,9.88,0.24,14,1,0
44,feminin,Liceu,79300,22,Ipotecata,25000,11.86,0.32,17,1,0
37,feminin,Postliceala,78811,14,Ipotecata,17000,11.26,0.22,13,1,0
43,masculin,Master,71659,23,Ipotecata,15000,11.01,0.21,13,0,1
38,masculin,Master,49031,14,Inchiriat,9600,11.11,0.2,11,1,0
37,feminin,Master,79466,14,Ipotecata,10000,10.39,0.13,13,1,0
36,feminin,Doctorat,79452,15,Ipotecata,8000,7.29,0.1,13,1,0
42,masculin,Licenta,51605,18,Inchiriat,9600,13.23,0.19,15,0,0
41,masculin,Postliceala,79598,15,Ipotecata,3000,11.01,0.04,15,1,0
47,masculin,Liceu,72825,26,Ipotecata,6000,15.58,0.08,15,0,1
45,masculin,Licenta,80390,24,Ipotecata,9000,14.59,0.11,15,1,0
41,masculin,Liceu,80137,20,Ipotecata,10000,6.62,0.12,12,1,0
37,masculin,Postliceala,66560,17,Inchiriat,9600,9.99,0.14,12,0,0
40,masculin,Postliceala,79960,17,Proprietate,6125,14.65,0.08,17,1,0
48,masculin,Licenta,80016,23,Ipotecata,12475,6.62,0.16,11,0,0
44,masculin,Doctorat,66709,20,Inchiriat,9600,11.26,0.14,16,0,0
36,feminin,Liceu,75098,11,Inchiriat,9600,9.32,0.13,11,1,0
37,feminin,Postliceala,94560,14,Inchiriat,9600,12.99,0.1,16,1,0
44,masculin,Postliceala,80167,20,Ipotecata,5000,13.48,0.06,11,0,0
36,masculin,Liceu,73229,14,Ipotecata,13000,14.11,0.18,14,0,1
36,feminin,Licenta,102761,13,Inchiriat,9600,7.51,0.09,15,0,0
37,feminin,Postliceala,80303,17,Proprietate,17000,12.73,0.21,17,1,0
39,masculin,Liceu,80463,17,Ipotecata,13750,9.88,0.17,16,0,0
38,feminin,Postliceala,80678,15,Ipotecata,5550,5.99,0.07,11,1,0
37,masculin,Doctorat,72699,16,Inchiriat,9700,13.61,0.13,11,1,0
44,masculin,Master,30460,20,Inchiriat,9750,16.77,0.32,15,0,1
48,masculin,Liceu,81580,27,Ipotecata,24000,10.62,0.29,12,1,0
37,feminin,Licenta,24889,16,Inchiriat,10000,17.14,0.4,11,0,1
44,masculin,Liceu,81630,21,Ipotecata,3000,11.01,0.04,14,1,0
42,masculin,Liceu,28403,22,Inchiriat,10000,10.99,0.35,17,0,1
38,feminin,Licenta,28294,14,Inchiriat,10000,13.48,0.35,16,0,1
39,masculin,Licenta,81507,17,Ipotecata,15000,10.37,0.18,15,0,0
36,masculin,Licenta,30175,13,Inchiriat,10000,11.86,0.33,15,0,1
37,feminin,Doctorat,29760,16,Inchiriat,10000,9.76,0.34,13,0,1
43,feminin,Postliceala,74283,21,Ipotecata,16000,11.01,0.22,17,0,1
37,masculin,Postliceala,31090,11,Inchiriat,10000,16.29,0.32,11,0,1
42,feminin,Liceu,31142,18,Inchiriat,10000,6.99,0.32,17,0,1
39,masculin,Licenta,73911,16,Ipotecata,9975,13.99,0.13,11,0,1
38,feminin,Doctorat,81786,16,Ipotecata,8000,7.9,0.1,11,1,0
42,feminin,Liceu,31116,18,Inchiriat,10000,14.84,0.32,14,0,1
45,masculin,Postliceala,32255,19,Inchiriat,10000,8.49,0.31,13,0,1
36,masculin,Licenta,32269,12,Inchiriat,10000,15.31,0.31,14,0,1
37,feminin,Licenta,32594,16,Inchiriat,10000,19.03,0.31,12,0,1
37,feminin,Licenta,82358,15,Ipotecata,33000,9.99,0.4,15,0,0
45,feminin,Doctorat,63889,23,Ipotecata,10400,19.47,0.16,12,0,1
38,masculin,Liceu,82296,18,Ipotecata,5000,11.01,0.06,15,0,0
46,masculin,Liceu,37405,23,Inchiriat,10000,13.49,0.27,12,0,1
39,feminin,Doctorat,82543,15,Ipotecata,16000,13.49,0.19,13,1,0
50,masculin,Liceu,82777,26,Ipotecata,10000,11.49,0.12,13,0,0
37,masculin,Doctorat,37207,14,Inchiriat,10000,9.25,0.27,16,0,1
43,feminin,Liceu,82505,16,Proprietate,5000,6.99,0.06,15,1,0
37,feminin,Postliceala,82574,13,Proprietate,7000,7.29,0.08,11,1,0
38,feminin,Liceu,36991,17,Inchiriat,10000,7.51,0.27,14,0,1
43,feminin,Postliceala,82558,20,Ipotecata,7000,12.61,0.08,11,1,0
42,masculin,Master,82866,21,Ipotecata,5000,7.51,0.06,17,0,0
39,masculin,Postliceala,37502,18,Inchiriat,10000,15.7,0.27,15,0,1
38,feminin,Liceu,37947,16,Inchiriat,10000,14.22,0.26,12,0,1
40,feminin,Postliceala,82673,18,Ipotecata,9200,8.94,0.11,11,1,0
36,masculin,Liceu,38202,15,Inchiriat,10000,6.91,0.26,15,0,1
36,masculin,Postliceala,82786,15,Altul,7200,9.63,0.09,15,1,0
40,feminin,Liceu,39099,20,Inchiriat,10000,11.01,0.26,13,0,1
42,feminin,Liceu,39711,23,Inchiriat,10000,11.71,0.25,11,0,1
42,masculin,Postliceala,39683,20,Inchiriat,10000,10.38,0.25,15,0,1
37,masculin,Licenta,39888,11,Inchiriat,10000,13.79,0.25,15,0,1
40,feminin,Postliceala,40008,17,Inchiriat,10000,10,0.25,14,0,1
37,masculin,Postliceala,40403,13,Inchiriat,10000,5.99,0.25,11,1,0
44,masculin,Liceu,83209,23,Ipotecata,14300,15.31,0.17,17,1,0
36,masculin,Postliceala,42940,15,Inchiriat,10000,11.01,0.23,15,1,0
45,masculin,Liceu,43060,20,Inchiriat,10000,8.49,0.23,11,1,0
38,feminin,Liceu,35752,13,Inchiriat,10000,11.01,0.28,16,0,1
47,masculin,Master,83736,25,Ipotecata,20000,6.54,0.24,12,1,0
37,feminin,Master,83796,16,Proprietate,12000,9.32,0.14,13,0,0
41,masculin,Postliceala,44217,20,Inchiriat,10000,6.03,0.23,15,1,0
45,masculin,Postliceala,43970,25,Inchiriat,10000,11.11,0.23,11,1,0
45,masculin,Liceu,84406,21,Proprietate,6000,7.9,0.07,13,0,0
43,masculin,Master,43972,20,Inchiriat,10000,8.94,0.23,11,1,0
36,feminin,Liceu,84920,13,Ipotecata,2500,17.04,0.03,14,1,0
42,masculin,Doctorat,84614,20,Ipotecata,10000,7.66,0.12,12,1,0
37,masculin,Postliceala,85260,17,Ipotecata,5000,11.01,0.06,16,1,0
40,masculin,Postliceala,84680,18,Altul,6000,12.53,0.07,11,0,0
50,feminin,Postliceala,84934,29,Proprietate,8000,9.32,0.09,17,0,0
38,masculin,Liceu,46658,16,Inchiriat,10000,8.59,0.21,15,1,0
50,feminin,Licenta,47988,27,Inchiriat,10000,5.99,0.21,12,1,0
45,feminin,Liceu,78188,24,Ipotecata,4800,8.9,0.06,17,0,1
48,masculin,Postliceala,84772,28,Ipotecata,21600,7.51,0.25,11,1,0
39,masculin,Licenta,85109,16,Ipotecata,12500,7.9,0.15,12,0,0
37,feminin,Postliceala,48741,13,Inchiriat,10000,10.65,0.21,14,1,0
37,feminin,Postliceala,85089,14,Ipotecata,30000,10.65,0.35,14,1,0
40,feminin,Postliceala,84995,17,Ipotecata,18000,7.9,0.21,12,1,0
38,masculin,Licenta,84679,16,Ipotecata,17000,6.03,0.2,13,1,0
39,feminin,Liceu,84798,14,Ipotecata,19500,7.9,0.23,14,0,0
38,masculin,Postliceala,48928,15,Inchiriat,10000,16.29,0.2,12,1,0
41,feminin,Postliceala,84821,19,Ipotecata,5000,12.69,0.06,12,0,0
36,feminin,Master,78045,11,Ipotecata,6800,18.39,0.09,12,0,1
48,feminin,Liceu,49164,23,Inchiriat,10000,11.01,0.2,17,1,0
42,masculin,Licenta,84839,18,Ipotecata,10500,6.99,0.12,12,1,0
36,feminin,Master,85410,11,Ipotecata,6000,5.42,0.07,16,1,0
47,masculin,Postliceala,50316,20,Inchiriat,10000,13.79,0.2,16,1,0
48,feminin,Master,85032,25,Ipotecata,9000,14.54,0.11,17,0,0
46,feminin,Licenta,85109,25,Ipotecata,8000,7.29,0.09,13,0,0
40,feminin,Licenta,84884,16,Ipotecata,12000,5.79,0.14,14,0,0
37,feminin,Doctorat,52762,17,Inchiriat,10000,7.9,0.19,16,0,0
39,masculin,Postliceala,84882,17,Ipotecata,10000,6.17,0.12,15,1,0
40,masculin,Liceu,84857,19,Ipotecata,11600,6.91,0.14,17,1,0
36,masculin,Licenta,85249,11,Ipotecata,16000,6.91,0.19,14,0,0
37,masculin,Postliceala,84966,11,Ipotecata,15000,15.2,0.18,15,0,0
37,feminin,Postliceala,53898,14,Inchiriat,10000,6.91,0.19,15,0,0
36,feminin,Postliceala,55396,12,Inchiriat,10000,15.99,0.18,14,1,0
37,masculin,Master,84688,13,Ipotecata,10000,11.01,0.12,11,0,0
38,feminin,Liceu,84484,15,Ipotecata,9250,7.51,0.11,17,0,0
36,feminin,Liceu,84936,10,Ipotecata,10000,9.88,0.12,14,1,0
39,feminin,Postliceala,84939,19,Ipotecata,8400,7.88,0.1,15,1,0
49,masculin,Liceu,54883,27,Inchiriat,10000,14.22,0.18,12,0,0
36,masculin,Liceu,85237,13,Ipotecata,11000,7.51,0.13,12,1,0
39,masculin,Postliceala,84850,17,Proprietate,8000,11.01,0.09,12,0,0
